internal_id,level,access_count,degree0
145042,0,6,27
145043,0,15,24
145044,0,2,13
145045,0,19,17
145046,0,3,17
145047,0,18,30
145048,0,28,26
145049,0,12,22
145050,0,11,9
145051,0,15,13
145052,0,13,29
145053,0,11,21
145054,0,28,32
145055,0,16,18
145056,0,4,27
145057,0,5,21
145058,0,56,32
145059,0,19,20
145060,0,25,30
145061,0,16,21
145062,0,17,29
145063,0,18,22
145064,0,15,23
145065,0,10,29
145066,0,34,29
145067,0,2,17
145068,0,8,30
145069,0,8,25
145070,0,21,32
145071,0,4,23
145072,0,14,26
145073,0,7,21
145074,0,8,20
145075,0,11,25
145076,0,16,21
145077,0,19,26
145078,0,2,30
145079,0,20,30
145080,0,12,23
145081,0,28,23
145082,0,9,32
145083,0,11,26
145084,0,25,30
145085,0,8,27
145086,1,29,21
145087,0,19,31
145088,0,12,28
145089,0,54,32
145090,0,25,19
145091,0,8,29
145092,0,33,32
145093,0,9,6
145094,0,17,29
145095,0,11,30
145096,0,21,30
145097,0,5,25
145098,1,7,19
145099,0,7,28
145100,0,5,20
145101,0,26,27
145102,0,13,26
145103,0,11,32
145104,0,18,14
145105,0,33,23
145106,0,18,22
145107,0,31,25
145108,0,9,21
145109,0,4,18
145110,0,19,32
145111,0,8,31
145112,0,18,27
145113,0,26,32
145114,0,24,32
145115,0,21,30
145116,0,14,26
145117,1,18,16
145118,1,19,19
145119,1,7,22
145120,0,4,24
145121,0,39,32
145122,0,16,27
145123,0,7,24
145124,0,54,32
145125,0,4,21
145126,0,12,29
145127,0,9,28
145128,0,3,19
145129,0,24,20
145130,0,5,19
145131,0,38,19
145132,0,4,13
145133,0,14,31
145134,0,19,29
145135,0,5,28
145136,0,7,28
145137,0,7,27
145138,0,23,31
145139,0,23,16
145140,0,26,28
145141,0,21,32
145142,1,16,21
145143,0,31,32
145144,0,0,4
145145,0,30,23
145146,0,20,29
145147,0,16,29
145148,0,28,20
145149,0,8,30
145150,1,37,26
145151,0,8,26
145152,0,10,22
145153,0,18,18
145154,0,25,27
145155,0,24,14
145156,0,13,11
145157,0,4,17
145158,0,4,15
145159,0,16,19
145160,0,3,22
145161,0,16,25
145162,0,28,28
145163,0,13,16
145164,0,35,28
145165,1,21,16
145166,0,18,23
145167,0,32,28
145168,0,17,25
145169,0,27,19
145170,0,17,26
145171,0,10,14
145172,0,29,28
145173,0,10,13
145174,0,9,18
145175,0,23,30
145176,0,14,17
145177,0,17,13
145178,0,13,30
145179,0,7,19
145180,0,19,26
145181,0,15,25
145182,0,9,30
145183,0,8,24
145184,0,4,19
145185,0,14,23
145186,0,27,26
145187,0,36,24
145188,0,8,30
145189,0,25,31
145190,0,14,19
145191,0,14,24
145192,0,13,30
145193,0,12,31
145194,0,13,19
145195,0,8,24
145196,0,14,29
145197,0,17,17
145198,0,20,29
145199,0,15,23
145200,0,26,20
145201,1,32,32
145202,0,40,19
145203,0,6,13
145204,0,9,22
145205,0,48,30
145206,0,43,19
145207,0,22,17
145208,0,20,12
145209,0,10,25
145210,0,29,28
145211,0,15,28
145212,0,15,28
145213,0,19,21
145214,0,40,32
145215,0,11,30
145216,0,65,31
145217,0,7,19
145218,0,20,24
145219,0,11,19
145220,0,16,21
145221,0,13,31
145222,0,25,32
145223,0,4,27
145224,0,7,21
145225,0,17,28
145226,0,11,27
145227,0,49,32
145228,0,43,28
145229,0,25,29
145230,0,28,31
145231,0,9,12
145232,0,33,23
145233,0,17,14
145234,0,47,31
145235,0,35,31
145236,0,7,17
145237,0,2,9
145238,0,21,17
145239,0,6,29
145240,0,24,28
145241,0,35,29
145242,0,16,19
145243,1,22,25
145244,0,8,28
145245,1,18,32
145246,0,8,19
145247,0,28,27
145248,0,10,27
145249,0,23,30
145250,0,10,23
145251,0,54,31
145252,0,36,19
145253,0,52,24
145254,0,21,32
145255,0,52,30
145256,1,15,25
145257,0,11,28
145258,0,3,20
145259,0,16,19
145260,0,10,24
145261,0,15,22
145262,0,31,17
145263,0,26,12
145264,0,19,29
145265,0,13,21
145266,0,21,16
145267,0,15,19
145268,0,9,18
145269,0,23,17
145270,0,18,28
145271,0,33,13
145272,0,25,29
145273,0,8,20
145274,0,27,31
145275,1,84,32
145276,0,30,31
145277,0,9,24
145278,0,3,24
145279,1,13,24
145280,0,4,25
145281,0,18,22
145282,0,29,30
145283,0,9,30
145284,0,56,32
145285,0,20,18
145286,0,8,25
145287,0,14,16
145288,0,12,16
145289,0,6,32
145290,0,6,22
145291,0,11,25
145292,0,25,31
145293,0,13,27
145294,0,27,26
145295,0,17,23
145296,0,59,31
145297,0,16,32
145298,0,12,26
145299,0,15,28
145300,0,11,23
145301,0,12,27
145302,0,9,24
145303,0,14,32
145304,0,5,30
145305,0,7,25
145306,0,13,20
145307,0,8,13
145308,0,18,13
145309,0,30,24
145310,0,11,27
145311,0,9,25
145312,1,18,18
145313,0,16,28
145314,0,13,28
145315,0,19,17
145316,0,9,32
145317,0,27,31
145318,0,29,32
145319,0,14,21
145320,0,15,30
145321,0,20,26
145322,0,27,25
145323,0,2,9
145324,0,43,27
145325,0,62,31
145326,0,9,26
145327,0,14,22
145328,0,13,22
145329,0,2,29
145330,0,12,28
145331,0,2,25
145332,0,22,15
145333,1,26,26
145334,0,4,17
145335,0,3,19
145336,0,15,27
145337,0,27,21
145338,0,23,32
145339,0,13,30
145340,0,29,32
145341,0,25,31
145342,0,21,30
145343,0,22,29
145344,0,21,22
145345,0,23,26
145346,0,18,24
145347,0,18,23
145348,0,8,22
145349,0,3,20
145350,0,13,22
145351,0,57,29
145352,0,8,10
145353,0,19,28
145354,0,60,21
145355,0,34,27
145356,0,16,20
145357,0,10,21
145358,0,25,29
145359,0,13,31
145360,0,13,24
145361,0,10,31
145362,0,9,27
145363,0,6,20
145364,0,26,17
145365,0,19,24
145366,1,25,25
145367,0,10,25
145368,0,33,22
145369,0,39,30
145370,0,13,31
145371,0,11,30
145372,0,5,17
145373,0,37,25
145374,0,11,25
145375,0,18,26
145376,0,17,25
145377,0,12,27
145378,0,29,24
145379,0,19,22
145380,0,28,16
145381,1,66,30
145382,0,13,24
145383,0,7,24
145384,0,12,16
145385,0,36,25
145386,0,9,30
145387,0,14,15
145388,0,1,17
145389,0,17,23
145390,0,29,23
145391,0,40,32
145392,0,22,24
145393,0,9,16
145394,0,32,17
145395,0,11,17
145396,0,7,25
145397,0,31,31
145398,0,9,31
145399,0,36,30
145400,0,34,29
145401,0,2,22
145402,0,20,17
145403,0,6,32
145404,0,15,29
145405,0,16,26
145406,0,22,15
145407,0,2,17
145408,0,27,20
145409,0,8,21
145410,0,28,29
145411,0,3,20
145412,0,26,25
145413,0,10,20
145414,0,12,22
145415,0,8,21
145416,0,27,31
145417,0,21,21
145418,0,4,19
145419,0,37,23
145420,0,36,27
145421,1,31,32
145422,0,22,20
145423,0,34,31
145424,0,23,19
145425,0,3,27
145426,0,38,22
145427,0,56,30
145428,0,18,20
145429,0,16,23
145430,0,8,21
145431,1,12,23
145432,0,4,31
145433,0,9,31
145434,0,29,24
145435,0,13,20
145436,0,13,32
145437,0,6,21
145438,0,33,24
145439,0,6,19
145440,0,2,15
145441,0,11,29
145442,0,29,24
145443,0,8,27
145444,0,16,26
145445,0,7,20
145446,0,39,21
145447,0,28,26
145448,0,59,32
145449,0,37,16
145450,0,3,6
145451,0,17,30
145452,0,10,19
145453,1,96,31
145454,0,38,19
145455,0,17,26
145456,0,24,29
145457,0,8,18
145458,1,59,31
145459,0,1,7
145460,0,23,32
145461,1,11,19
145462,0,8,15
145463,0,14,23
145464,1,14,14
145465,0,10,17
145466,0,14,19
145467,0,12,16
145468,0,15,13
145469,0,21,28
145470,0,44,23
145471,0,12,22
145472,0,13,25
145473,0,21,22
145474,0,7,30
145475,0,10,29
145476,0,25,30
145477,0,15,30
145478,0,45,31
145479,0,10,15
145480,1,14,31
145481,0,50,28
145482,0,43,29
145483,1,29,27
145484,0,15,24
145485,0,6,24
145486,0,37,29
145487,0,26,15
145488,0,18,23
145489,0,20,31
145490,0,26,25
145491,0,10,25
145492,0,9,18
145493,0,17,29
145494,0,16,26
145495,0,13,28
145496,0,33,32
145497,0,6,17
145498,0,7,26
145499,0,15,25
145500,0,6,18
145501,0,6,24
145502,0,35,28
145503,0,13,22
145504,0,21,21
145505,0,25,22
145506,0,17,13
145507,0,16,31
145508,0,25,26
145509,0,10,28
145510,0,29,21
145511,0,14,32
145512,0,32,21
145513,1,105,32
145514,1,73,21
145515,0,13,19
145516,0,25,22
145517,0,10,11
145518,0,18,21
145519,0,6,13
145520,0,11,28
145521,0,15,19
145522,0,19,31
145523,0,8,24
145524,0,48,32
145525,0,17,26
145526,0,15,24
145527,0,22,26
145528,1,15,15
145529,0,21,31
145530,0,4,30
145531,0,11,20
145532,0,9,9
145533,0,22,24
145534,0,16,19
145535,0,16,27
145536,0,45,28
145537,0,18,27
145538,0,14,24
145539,0,18,28
145540,0,20,25
145541,0,26,30
145542,0,8,32
145543,0,6,29
145544,0,8,20
145545,0,12,27
145546,0,17,15
145547,0,25,30
145548,0,12,12
145549,0,35,26
145550,0,12,27
145551,0,5,31
145552,0,61,20
145553,0,19,15
145554,0,16,24
145555,0,25,28
145556,0,12,26
145557,0,20,14
145558,0,12,23
145559,0,8,16
145560,1,27,17
145561,0,15,17
145562,0,23,28
145563,0,29,25
145564,0,19,28
145565,0,27,26
145566,0,8,24
145567,0,24,26
145568,0,16,18
145569,0,25,21
145570,0,27,32
145571,0,10,17
145572,0,29,29
145573,0,16,10
145574,0,2,20
145575,0,20,27
145576,0,12,28
145577,0,48,32
145578,0,18,23
145579,0,21,31
145580,2,231,32
145581,0,3,24
145582,0,7,24
145583,0,21,30
145584,0,8,32
145585,0,21,17
145586,0,33,28
145587,0,17,20
145588,0,30,25
145589,0,18,22
145590,1,39,30
145591,0,26,29
145592,0,26,26
145593,0,13,30
145594,0,17,14
145595,0,25,20
145596,0,22,32
145597,0,3,10
145598,0,13,20
145599,0,5,26
145600,0,23,29
145601,0,21,30
145602,0,9,27
145603,0,12,18
145604,0,17,29
145605,0,9,20
145606,0,17,21
145607,0,20,17
145608,0,33,26
145609,0,12,23
145610,0,15,26
145611,0,2,15
145612,0,31,22
145613,0,6,19
145614,0,20,23
145615,0,24,29
145616,0,10,21
145617,0,16,28
145618,0,15,17
145619,0,28,29
145620,0,3,14
145621,0,18,17
145622,0,30,17
145623,0,7,29
145624,0,34,23
145625,0,11,24
145626,0,24,26
145627,0,10,32
145628,0,22,21
145629,0,20,32
145630,0,11,17
145631,0,13,29
145632,0,24,27
145633,0,11,18
145634,0,22,31
145635,0,40,26
145636,0,17,16
145637,0,14,29
145638,0,19,28
145639,0,29,13
145640,0,31,23
145641,0,20,28
145642,0,33,31
145643,0,17,27
145644,0,6,27
145645,0,3,23
145646,0,12,19
145647,0,13,18
145648,0,18,19
145649,0,21,18
145650,0,6,20
145651,0,15,27
145652,0,24,25
145653,1,11,23
145654,0,12,17
145655,0,14,24
145656,0,36,32
145657,1,15,17
145658,0,8,28
145659,0,8,15
145660,0,11,31
145661,0,9,13
145662,0,39,27
145663,1,37,25
145664,0,17,25
145665,0,21,29
145666,1,39,30
145667,0,28,23
145668,0,3,27
145669,0,20,21
145670,0,24,28
145671,0,21,31
145672,0,3,30
145673,0,8,18
145674,0,16,29
145675,0,3,15
145676,0,17,31
145677,0,23,19
145678,0,14,16
145679,0,17,17
145680,0,9,22
145681,0,17,27
145682,1,25,20
145683,0,13,32
145684,0,16,18
145685,0,18,31
145686,0,44,31
145687,0,42,29
145688,0,7,18
145689,0,7,24
145690,0,6,26
145691,1,20,28
145692,0,27,28
145693,0,17,31
145694,0,19,22
145695,0,8,21
145696,0,5,24
145697,0,20,9
145698,0,13,31
145699,0,10,16
145700,0,15,24
145701,0,19,21
145702,0,30,29
145703,0,17,28
145704,0,11,25
145705,0,9,18
145706,0,22,7
145707,0,19,16
145708,0,9,16
145709,0,11,22
145710,0,26,32
145711,0,24,22
145712,0,14,22
145713,0,8,21
145714,0,30,29
145715,0,31,32
145716,0,22,31
145717,0,6,17
145718,0,29,30
145719,0,10,28
145720,0,8,15
145721,0,30,32
145722,0,14,28
145723,0,19,29
145724,0,17,25
145725,0,12,21
145726,1,47,28
145727,0,15,31
145728,0,23,27
145729,0,20,24
145730,0,16,11
145731,0,14,15
145732,0,25,26
145733,0,11,8
145734,0,17,24
145735,0,40,29
145736,0,10,17
145737,0,7,21
145738,0,9,21
145739,0,6,24
145740,0,12,13
145741,0,13,23
145742,0,9,20
145743,0,31,26
145744,0,10,32
145745,0,5,25
145746,0,11,20
145747,0,3,17
145748,0,13,18
145749,0,10,29
145750,0,67,32
145751,0,16,14
145752,0,27,26
145753,0,20,20
145754,0,12,28
145755,0,10,22
145756,0,28,20
145757,0,22,19
145758,1,79,32
145759,0,11,20
145760,0,24,29
145761,0,3,23
145762,0,8,19
145763,0,28,29
145764,0,18,19
145765,0,22,32
145766,0,5,28
145767,0,11,21
145768,0,20,27
145769,0,30,23
145770,1,19,28
145771,0,54,30
145772,0,16,13
145773,0,17,21
145774,0,10,19
145775,0,7,32
145776,1,26,25
145777,0,21,23
145778,0,24,27
145779,0,19,23
145780,0,32,25
145781,0,8,31
145782,0,23,20
145783,0,31,26
145784,0,15,24
145785,0,26,30
145786,0,23,31
145787,0,14,28
145788,0,12,28
145789,0,20,17
145790,0,25,16
145791,0,10,27
145792,0,6,28
145793,0,16,16
145794,0,21,31
145795,0,2,12
145796,0,13,25
145797,0,8,24
145798,0,11,26
145799,0,61,30
145800,0,18,28
145801,0,10,14
145802,1,42,25
145803,0,34,32
145804,2,202,22
145805,0,22,20
145806,1,10,28
145807,0,9,16
145808,0,22,31
145809,0,19,26
145810,0,21,17
145811,0,17,30
145812,0,11,20
145813,0,17,31
145814,0,9,20
145815,0,35,32
145816,0,10,28
145817,0,23,13
145818,0,15,26
145819,0,17,24
145820,0,16,27
145821,0,7,25
145822,0,22,16
145823,0,21,26
145824,0,6,29
145825,0,20,16
145826,1,23,10
145827,0,8,27
145828,0,46,20
145829,1,20,24
145830,0,11,21
145831,0,12,20
145832,0,44,32
145833,0,15,29
145834,0,14,14
145835,0,9,20
145836,0,11,32
145837,0,13,28
145838,0,10,30
145839,0,3,21
145840,0,18,20
145841,0,27,21
145842,0,20,26
145843,0,19,28
145844,0,5,27
145845,0,14,20
145846,0,30,29
145847,0,13,23
145848,0,20,20
145849,0,10,21
145850,0,11,27
145851,0,17,24
145852,0,22,18
145853,0,37,24
145854,0,2,27
145855,0,19,15
145856,0,9,23
145857,1,13,20
145858,0,17,19
145859,0,25,32
145860,0,9,32
145861,0,26,25
145862,0,12,27
145863,0,14,20
145864,0,12,21
145865,0,42,27
145866,0,13,17
145867,0,27,26
145868,0,49,27
145869,0,22,18
145870,0,10,28
145871,0,28,32
145872,0,16,21
145873,0,27,32
145874,0,13,18
145875,0,12,18
145876,0,15,26
145877,0,12,32
145878,0,16,21
145879,0,18,28
145880,0,17,25
145881,0,7,25
145882,0,21,32
145883,0,45,32
145884,0,16,28
145885,0,8,25
145886,0,6,24
145887,0,5,31
145888,0,7,26
145889,0,31,29
145890,0,26,30
145891,0,12,26
145892,0,9,19
145893,0,18,14
145894,0,17,23
145895,0,19,30
145896,0,20,21
145897,0,24,30
145898,0,15,22
145899,0,4,32
145900,0,8,25
145901,0,23,29
145902,0,10,14
145903,0,12,24
145904,0,25,11
145905,0,20,27
145906,0,7,20
145907,0,1,7
145908,0,53,29
145909,0,15,31
145910,0,9,23
145911,0,13,16
145912,0,72,32
145913,0,11,28
145914,0,20,31
145915,0,16,15
145916,0,28,29
145917,0,7,31
145918,0,19,22
145919,0,15,31
145920,0,31,28
145921,2,66,25
145922,0,28,23
145923,0,35,30
145924,0,36,24
145925,0,30,28
145926,0,21,14
145927,0,11,30
145928,0,7,22
145929,0,10,32
145930,0,7,31
145931,0,8,28
145932,1,28,28
145933,0,23,28
145934,0,11,25
145935,0,1,9
145936,0,21,32
145937,0,9,23
145938,0,6,17
145939,0,17,30
145940,0,2,17
145941,0,23,27
145942,0,37,30
145943,0,16,30
145944,0,15,30
145945,1,9,19
145946,0,15,21
145947,0,18,18
145948,0,6,22
145949,1,22,12
145950,0,16,21
145951,0,26,31
145952,0,31,29
145953,0,10,21
145954,0,15,15
145955,1,15,29
145956,0,39,27
145957,0,7,21
145958,0,20,24
145959,0,13,19
145960,0,38,23
145961,1,18,27
145962,0,12,23
145963,0,9,27
145964,0,45,24
145965,0,5,19
145966,0,12,29
145967,0,17,26
145968,1,19,19
145969,0,27,27
145970,0,8,18
145971,0,14,32
145972,0,21,31
145973,0,35,24
145974,0,11,27
145975,0,17,19
145976,0,15,18
145977,0,25,23
145978,0,19,14
145979,0,107,32
145980,0,2,11
145981,0,18,31
145982,0,22,24
145983,0,27,24
145984,0,10,26
145985,0,18,24
145986,0,59,30
145987,0,19,26
145988,1,19,31
145989,0,19,28
145990,0,15,12
145991,0,55,26
145992,0,11,12
145993,0,7,29
145994,0,8,22
145995,0,41,20
145996,0,31,29
145997,0,35,30
145998,0,27,18
145999,0,10,26
146000,0,32,30
146001,0,22,17
146002,0,24,21
146003,0,8,22
146004,0,12,29
146005,0,10,13
146006,0,10,32
146007,0,26,24
146008,0,13,18
146009,0,25,31
146010,0,13,16
146011,0,23,26
146012,0,3,9
146013,0,8,26
146014,0,26,32
146015,0,17,27
146016,0,2,18
146017,0,7,27
146018,0,24,26
146019,1,37,30
146020,0,19,30
146021,0,19,28
146022,0,14,27
146023,0,4,28
146024,0,3,19
146025,1,45,30
146026,0,14,32
146027,0,31,19
146028,0,21,25
146029,0,14,30
146030,1,43,27
146031,0,38,32
146032,0,9,21
146033,0,13,29
146034,0,7,17
146035,0,20,23
146036,0,22,29
146037,0,16,31
146038,0,3,23
146039,0,2,27
146040,0,15,29
146041,0,21,26
146042,0,18,15
146043,0,4,26
146044,0,42,27
146045,0,7,24
146046,0,25,31
146047,0,3,29
146048,0,10,26
146049,0,12,16
146050,0,9,15
146051,0,14,30
146052,1,32,32
146053,0,15,30
146054,0,23,32
146055,0,13,19
146056,1,30,27
146057,0,18,16
146058,0,48,31
146059,0,15,19
146060,0,21,29
146061,1,1,14
146062,0,10,27
146063,0,18,25
146064,0,5,16
146065,0,29,22
146066,0,21,28
146067,0,21,17
146068,0,16,29
146069,0,13,21
146070,0,18,18
146071,0,10,21
146072,0,36,24
146073,0,8,19
146074,0,11,30
146075,0,5,9
146076,0,19,27
146077,0,23,32
146078,0,35,25
146079,0,28,20
146080,0,23,22
146081,0,21,23
146082,0,6,22
146083,0,23,19
146084,0,12,23
146085,0,12,32
146086,0,16,28
146087,0,7,16
146088,0,4,22
146089,0,13,16
146090,0,10,16
146091,0,23,17
146092,0,46,21
146093,0,11,32
146094,0,9,24
146095,0,24,20
146096,0,13,18
146097,0,18,32
146098,0,20,21
146099,0,10,19
146100,0,19,25
146101,0,29,32
146102,0,5,16
146103,0,31,28
146104,0,19,25
146105,0,22,32
146106,0,59,29
146107,0,11,32
146108,0,3,9
146109,0,6,17
146110,0,7,17
146111,0,21,19
146112,0,15,29
146113,0,7,30
146114,0,33,26
146115,0,5,32
146116,0,8,26
146117,0,24,28
146118,0,22,25
146119,0,15,14
146120,1,26,30
146121,0,8,25
146122,0,4,12
146123,0,17,23
146124,0,32,20
146125,0,23,17
146126,0,13,22
146127,0,12,20
146128,0,14,26
146129,0,3,14
146130,0,28,26
146131,0,26,32
146132,0,15,25
146133,0,32,23
146134,0,19,23
146135,0,7,20
146136,0,20,30
146137,0,23,29
146138,0,20,31
146139,0,21,28
146140,0,22,27
146141,0,11,21
146142,0,14,18
146143,0,17,28
146144,0,9,17
146145,0,16,29
146146,0,7,17
146147,0,13,17
146148,0,18,29
146149,0,14,29
146150,0,44,27
146151,0,19,32
146152,0,0,13
146153,0,34,23
146154,0,13,18
146155,0,26,16
146156,0,62,24
146157,1,18,24
146158,0,31,26
146159,0,4,18
146160,1,21,21
146161,0,21,24
146162,0,4,28
146163,0,15,22
146164,0,38,29
146165,0,18,30
146166,0,18,24
146167,1,31,18
146168,0,10,18
146169,0,17,32
146170,0,4,28
146171,0,31,30
146172,0,33,17
146173,0,38,27
146174,0,13,30
146175,0,19,24
146176,0,36,24
146177,1,44,26
146178,0,10,31
146179,0,41,32
146180,0,18,26
146181,0,12,19
146182,0,17,12
146183,0,24,25
146184,0,5,18
146185,0,11,22
146186,0,23,18
146187,0,4,9
146188,0,18,24
146189,0,19,30
146190,0,14,32
146191,0,18,14
146192,0,13,25
146193,0,33,32
146194,0,27,29
146195,0,36,27
146196,0,6,32
146197,0,19,12
146198,0,8,29
146199,0,20,30
146200,0,39,31
146201,0,6,32
146202,0,17,28
146203,0,11,27
146204,1,18,21
146205,0,16,29
146206,0,14,31
146207,0,36,28
146208,0,10,20
146209,0,5,23
146210,0,15,30
146211,0,26,29
146212,0,8,32
146213,0,20,31
146214,0,14,25
146215,0,26,30
146216,0,15,20
146217,0,17,29
146218,0,13,17
146219,0,16,28
146220,0,31,27
146221,0,17,21
146222,0,40,27
146223,0,26,24
146224,0,35,21
146225,0,44,26
146226,0,17,18
146227,0,20,29
146228,0,5,13
146229,0,3,29
146230,0,32,32
146231,0,4,11
146232,0,9,28
146233,0,35,30
146234,0,29,31
146235,0,9,27
146236,1,10,29
146237,0,18,32
146238,0,55,28
146239,0,13,19
146240,0,9,18
146241,0,47,30
146242,0,10,25
146243,0,22,29
146244,0,15,25
146245,0,26,27
146246,0,27,32
146247,0,19,30
146248,0,7,18
146249,0,32,30
146250,0,60,32
146251,0,4,18
146252,0,15,27
146253,0,36,22
146254,0,5,28
146255,0,12,27
146256,0,49,32
146257,0,8,30
146258,1,20,28
146259,0,72,32
146260,0,13,31
146261,0,39,28
146262,0,20,31
146263,0,32,32
146264,0,10,32
146265,0,13,26
146266,0,34,32
146267,1,12,25
146268,0,18,30
146269,0,8,17
146270,0,31,32
146271,0,18,29
146272,1,104,32
146273,0,39,28
146274,0,41,31
146275,0,7,25
146276,0,13,23
146277,0,14,19
146278,0,24,20
146279,0,28,23
146280,0,4,17
146281,0,17,23
146282,0,11,32
146283,0,3,23
146284,0,5,25
146285,0,7,24
146286,0,9,25
146287,0,52,32
146288,0,27,27
146289,0,2,17
146290,0,30,28
146291,0,16,26
146292,0,33,31
146293,0,8,14
146294,0,77,32
146295,0,4,14
146296,0,20,27
146297,0,2,27
146298,0,47,29
146299,0,5,24
146300,0,21,29
146301,0,46,29
146302,0,31,23
146303,0,28,24
146304,0,8,24
146305,0,36,20
146306,0,12,23
146307,0,12,27
146308,0,15,31
146309,0,46,16
146310,0,6,29
146311,0,7,16
146312,0,11,17
146313,0,13,25
146314,0,48,32
146315,0,13,31
146316,0,13,13
146317,0,11,30
146318,0,7,28
146319,0,51,26
146320,0,22,27
146321,0,26,30
146322,1,10,25
146323,0,58,31
146324,1,21,21
146325,0,11,32
146326,0,9,9
146327,0,18,20
146328,0,13,15
146329,0,16,28
146330,1,39,24
146331,0,31,32
146332,0,7,13
146333,0,30,26
146334,0,9,22
146335,0,7,14
146336,0,14,22
146337,0,23,21
146338,0,12,30
146339,0,15,22
146340,0,9,27
146341,0,39,22
146342,1,28,25
146343,0,8,30
146344,0,11,22
146345,1,5,26
146346,0,66,32
146347,1,99,26
146348,0,20,18
146349,0,26,31
146350,1,27,27
146351,0,29,32
146352,0,27,28
146353,0,13,20
146354,0,2,19
146355,1,0,13
146356,0,4,16
146357,0,19,31
146358,0,40,31
146359,0,23,31
146360,0,8,29
146361,0,11,29
146362,1,18,32
146363,0,17,22
146364,0,5,32
146365,0,3,19
146366,0,10,19
146367,0,18,16
146368,0,36,29
146369,0,25,11
146370,0,5,24
146371,0,11,21
146372,0,59,32
146373,0,72,32
146374,0,44,26
146375,0,10,27
146376,0,16,19
146377,0,30,25
146378,0,49,28
146379,0,37,20
146380,0,3,26
146381,0,16,13
146382,0,11,21
146383,0,26,24
146384,0,6,31
146385,0,24,20
146386,0,17,30
146387,0,26,21
146388,0,8,25
146389,0,7,17
146390,0,11,27
146391,0,3,27
146392,0,34,28
146393,0,20,27
146394,0,52,27
146395,0,22,18
146396,0,4,11
146397,0,29,26
146398,0,19,31
146399,0,19,16
146400,0,5,32
146401,0,22,20
146402,0,9,22
146403,0,8,24
146404,0,19,31
146405,0,1,15
146406,0,8,19
146407,0,7,31
146408,0,8,32
146409,0,24,26
146410,0,21,26
146411,0,56,32
146412,0,29,21
146413,0,46,29
146414,0,5,24
146415,1,17,25
146416,0,24,31
146417,0,14,20
146418,0,13,31
146419,0,6,29
146420,0,26,31
146421,0,9,23
146422,0,28,31
146423,0,8,13
146424,0,11,21
146425,0,14,24
146426,0,16,24
146427,0,29,32
146428,0,10,20
146429,1,40,23
146430,0,36,32
146431,0,4,29
146432,0,7,13
146433,0,5,19
146434,0,24,15
146435,0,9,23
146436,0,12,26
146437,0,28,30
146438,1,6,30
146439,0,21,27
146440,0,16,29
146441,0,29,27
146442,0,6,31
146443,0,28,21
146444,0,39,32
146445,0,13,21
146446,0,40,31
146447,0,26,22
146448,0,14,29
146449,0,10,14
146450,0,18,30
146451,0,24,27
146452,0,7,25
146453,0,37,29
146454,0,28,22
146455,0,28,30
146456,0,37,31
146457,0,19,26
146458,0,30,30
146459,0,24,28
146460,0,14,24
146461,0,9,27
146462,0,7,17
146463,0,3,19
146464,0,6,18
146465,0,31,22
146466,0,16,22
146467,0,66,32
146468,1,5,30
146469,0,31,32
146470,0,27,30
146471,0,11,23
146472,0,14,32
146473,0,6,26
146474,0,25,25
146475,0,24,27
146476,0,15,21
146477,0,19,25
146478,0,12,29
146479,0,11,15
146480,0,28,31
146481,0,6,23
146482,0,49,32
146483,0,9,15
146484,0,28,30
146485,0,35,27
146486,0,18,26
146487,0,5,27
146488,0,10,14
146489,0,22,14
146490,0,12,24
146491,0,6,25
146492,0,7,31
146493,0,17,30
146494,0,8,26
146495,0,24,26
146496,0,21,25
146497,0,8,32
146498,0,12,14
146499,0,23,26
146500,0,10,16
146501,0,25,28
146502,0,18,26
146503,0,16,23
146504,0,43,23
146505,0,24,32
146506,0,42,30
146507,0,37,28
146508,0,20,27
146509,0,14,31
146510,0,43,29
146511,0,17,23
146512,0,26,31
146513,0,11,29
146514,0,11,25
146515,0,47,32
146516,0,56,32
146517,0,12,29
146518,0,19,22
146519,0,14,28
146520,0,12,28
146521,0,7,25
146522,0,25,16
146523,0,16,21
146524,0,17,25
146525,0,14,32
146526,0,58,26
146527,0,17,14
146528,0,30,30
146529,0,7,17
146530,1,12,17
146531,0,14,25
146532,0,0,20
146533,0,8,21
146534,0,28,30
146535,0,17,25
146536,0,12,23
146537,0,15,28
146538,0,34,32
146539,0,70,32
146540,0,19,26
146541,0,7,28
146542,0,21,28
146543,0,27,32
146544,0,27,25
146545,0,21,29
146546,0,23,27
146547,0,7,23
146548,0,4,14
146549,0,16,32
146550,0,17,32
146551,0,4,27
146552,1,70,32
146553,0,20,32
146554,0,42,32
146555,0,9,19
146556,0,7,31
146557,0,24,29
146558,0,7,24
146559,0,10,24
146560,0,29,21
146561,0,16,22
146562,0,25,26
146563,0,7,11
146564,0,22,24
146565,0,21,29
146566,0,27,18
146567,0,15,24
146568,0,32,29
146569,0,18,29
146570,1,17,31
146571,0,22,25
146572,0,11,28
146573,0,5,14
146574,0,12,24
146575,0,8,30
146576,0,12,18
146577,0,23,29
146578,0,9,28
146579,0,20,20
146580,0,6,31
146581,0,16,26
146582,0,2,32
146583,0,17,24
146584,0,15,26
146585,0,32,29
146586,0,31,27
146587,0,30,32
146588,0,6,21
146589,0,15,31
146590,0,8,12
146591,0,31,27
146592,0,32,26
146593,0,25,30
146594,0,28,27
