internal_id,level,access_count,degree0
147750,0,3,27
147751,0,0,6
147752,0,0,8
147753,0,8,23
147754,0,0,3
147755,0,1,20
147756,0,2,20
147757,0,3,32
147758,1,1,16
147759,0,4,32
147760,0,2,11
147761,0,6,26
147762,0,0,20
147763,0,1,10
147764,0,0,3
147765,0,0,4
147766,0,1,22
147767,0,0,31
147768,0,0,24
147769,0,6,31
147770,0,1,17
147771,0,0,20
147772,0,0,23
147773,0,0,8
147774,0,0,2
147775,0,3,25
147776,0,0,5
147777,0,0,2
147778,0,2,16
147779,1,5,20
147780,0,1,19
147781,0,21,32
147782,0,0,13
147783,0,6,32
147784,0,2,8
147785,0,0,22
147786,0,0,8
147787,0,2,31
147788,0,2,32
147789,0,0,13
147790,0,0,15
147791,0,2,14
147792,0,0,1
147793,0,0,6
147794,0,3,22
147795,0,0,4
147796,0,0,18
147797,0,0,7
147798,0,5,21
147799,0,4,30
147800,0,1,10
147801,0,3,26
147802,0,0,13
147803,1,1,3
147804,0,0,17
147805,0,0,9
147806,1,3,20
147807,0,4,14
147808,0,0,4
147809,0,1,23
147810,0,7,22
147811,0,11,25
147812,0,0,15
147813,0,0,3
147814,0,0,17
147815,0,0,12
147816,0,6,29
147817,0,4,30
147818,0,3,27
147819,1,4,21
147820,0,0,22
147821,0,1,10
147822,0,0,3
147823,0,1,29
147824,0,0,5
147825,0,0,10
147826,0,0,4
147827,0,0,18
147828,0,2,32
147829,1,8,21
147830,0,0,29
147831,0,1,6
147832,0,0,15
147833,0,3,24
147834,0,2,29
147835,0,0,18
147836,1,10,32
147837,0,0,7
147838,0,0,9
147839,1,0,6
147840,0,0,5
147841,0,2,30
147842,0,0,2
147843,0,0,12
147844,1,4,27
147845,0,1,23
147846,0,0,6
147847,0,0,2
147848,0,0,3
147849,0,0,28
147850,0,0,3
147851,0,0,6
147852,0,0,29
147853,1,0,8
147854,0,2,11
147855,1,4,31
147856,0,0,5
147857,1,0,16
147858,0,5,30
147859,0,5,32
147860,0,0,14
147861,0,0,1
147862,0,11,31
147863,0,2,15
147864,0,1,7
147865,0,2,18
147866,0,0,25
147867,0,0,16
147868,0,1,23
147869,0,0,2
147870,0,0,2
147871,0,0,9
147872,0,0,16
147873,0,2,29
147874,0,0,1
147875,0,3,21
147876,0,2,12
147877,0,0,8
147878,0,0,19
147879,0,4,31
147880,0,19,32
147881,0,9,32
147882,0,15,25
147883,0,0,6
147884,0,0,18
147885,0,23,32
147886,0,0,14
147887,0,1,30
147888,0,0,28
147889,0,0,19
147890,0,1,31
147891,0,1,27
147892,0,1,30
147893,1,0,9
147894,0,37,32
147895,0,2,13
147896,0,1,29
147897,0,1,9
147898,0,0,11
147899,0,2,31
147900,0,0,12
147901,0,1,11
147902,0,0,12
147903,0,0,22
147904,0,10,27
147905,0,1,30
147906,0,0,17
147907,0,0,18
147908,0,0,8
147909,0,2,11
147910,0,1,19
147911,0,10,32
147912,0,1,11
147913,0,0,3
147914,0,0,1
147915,0,4,32
147916,0,0,5
147917,0,1,25
147918,0,0,4
147919,0,0,12
147920,0,1,13
147921,0,1,27
147922,0,5,23
147923,0,0,4
147924,0,3,32
147925,0,1,6
147926,0,1,9
147927,0,1,15
147928,0,0,9
147929,0,0,4
147930,0,2,29
147931,0,0,2
147932,0,2,15
147933,0,0,10
147934,0,1,21
147935,0,4,19
147936,0,0,27
147937,0,3,21
147938,0,1,22
147939,1,7,24
147940,0,0,10
147941,0,0,19
147942,0,0,5
147943,0,6,30
147944,0,2,28
147945,0,1,28
147946,0,0,1
147947,0,1,8
147948,0,10,29
147949,0,1,20
147950,0,13,32
147951,0,0,8
147952,0,1,21
147953,1,0,8
147954,0,12,32
147955,0,4,30
147956,0,0,20
147957,0,0,21
147958,0,0,25
147959,0,12,26
147960,0,2,8
147961,0,7,29
147962,0,0,9
147963,0,0,3
147964,0,0,15
147965,0,4,32
147966,0,0,18
147967,1,0,13
147968,0,0,11
147969,0,0,2
147970,0,0,18
147971,0,0,7
147972,0,0,10
147973,0,0,3
147974,0,1,32
147975,0,2,32
147976,0,0,5
147977,0,22,32
147978,0,8,32
147979,0,15,32
147980,0,0,24
147981,0,0,3
147982,0,0,4
147983,0,1,27
147984,0,0,23
147985,0,0,25
147986,0,2,32
147987,0,1,16
147988,1,0,11
147989,0,1,15
147990,0,2,17
147991,0,2,28
147992,0,0,11
147993,0,0,4
147994,0,0,6
147995,0,10,32
147996,0,0,5
147997,0,11,22
147998,0,2,24
147999,0,0,10
148000,0,0,23
148001,0,9,27
148002,0,1,19
148003,0,0,2
148004,1,0,5
148005,0,0,2
148006,0,1,18
148007,0,4,24
148008,0,2,24
148009,0,2,29
148010,0,0,23
148011,0,0,8
148012,0,0,5
148013,0,0,28
148014,0,1,15
148015,0,1,5
148016,0,5,32
148017,0,2,31
148018,0,0,4
148019,0,1,19
148020,0,0,22
148021,0,0,2
148022,0,1,32
148023,0,0,1
148024,0,2,20
148025,0,0,22
148026,0,0,1
148027,0,0,10
148028,0,0,3
148029,0,1,26
148030,0,0,6
148031,0,3,27
148032,0,1,20
148033,0,0,6
148034,0,1,15
148035,0,0,6
148036,0,0,8
148037,0,12,32
148038,0,0,31
148039,0,1,30
148040,0,7,31
148041,0,7,30
148042,1,0,14
148043,0,0,1
148044,0,0,15
148045,0,1,24
148046,0,2,18
148047,0,0,6
148048,0,7,32
148049,0,0,11
148050,0,0,9
148051,0,3,23
148052,0,0,26
148053,0,0,7
148054,0,2,17
148055,0,2,29
148056,0,2,24
148057,1,1,28
148058,0,0,14
148059,0,0,17
148060,0,7,32
148061,0,2,24
148062,0,2,28
148063,0,0,10
148064,0,0,9
148065,0,5,32
148066,0,0,7
148067,0,9,26
148068,0,5,14
148069,0,1,15
148070,1,1,23
148071,0,3,14
148072,0,5,32
148073,0,4,24
148074,0,8,31
148075,0,2,20
148076,0,4,21
148077,0,2,32
148078,0,1,14
148079,0,1,1
148080,0,1,15
148081,1,0,4
148082,0,1,12
148083,0,2,20
148084,0,0,13
148085,0,1,3
148086,0,0,27
148087,0,1,29
148088,0,0,10
148089,0,0,4
148090,0,0,23
148091,0,5,27
148092,0,1,29
148093,0,9,27
148094,0,7,20
148095,0,0,2
148096,0,10,31
148097,0,17,28
148098,0,8,31
148099,0,5,28
148100,1,6,30
148101,0,0,4
148102,0,1,3
148103,0,0,26
148104,0,4,17
148105,0,0,6
148106,0,3,9
148107,0,2,30
148108,0,15,32
148109,0,6,26
148110,0,0,1
148111,0,3,28
148112,0,2,18
148113,0,7,31
148114,0,100,32
148115,0,1,27
148116,0,0,7
148117,0,1,25
148118,0,1,23
148119,0,0,15
148120,0,0,9
148121,0,0,21
148122,0,0,4
148123,0,2,22
148124,0,0,5
148125,0,1,21
148126,0,2,7
148127,0,2,10
148128,0,1,8
148129,0,3,19
148130,0,7,24
148131,1,1,6
148132,0,0,10
148133,0,5,29
148134,0,1,13
148135,0,2,11
148136,0,1,19
148137,0,0,13
148138,0,0,5
148139,0,1,6
148140,0,1,25
148141,0,1,8
148142,0,2,23
148143,0,2,32
148144,0,3,15
148145,0,0,18
148146,0,0,7
148147,0,0,6
148148,0,0,17
148149,0,1,3
148150,0,1,10
148151,0,0,6
148152,0,2,8
148153,0,1,2
148154,0,10,32
148155,0,2,19
148156,0,0,4
148157,0,3,9
148158,0,5,28
148159,0,7,22
148160,0,10,31
148161,0,1,5
148162,0,0,9
148163,0,3,26
148164,0,3,19
148165,0,1,3
148166,0,0,5
148167,1,7,19
148168,0,0,5
148169,0,1,16
148170,0,1,8
148171,0,0,30
148172,0,2,14
148173,0,1,30
148174,0,2,15
148175,0,1,24
148176,1,24,32
148177,0,0,7
148178,0,9,20
148179,0,1,28
148180,0,7,32
148181,0,0,18
148182,0,6,29
148183,0,0,22
148184,0,1,6
148185,0,2,24
148186,0,2,29
148187,0,0,5
148188,0,14,32
148189,0,15,32
148190,0,0,3
148191,0,1,10
148192,0,7,29
148193,0,1,13
148194,0,0,2
148195,0,3,12
148196,0,6,30
148197,0,0,13
148198,0,1,15
148199,0,1,14
148200,0,1,7
148201,0,0,4
148202,0,0,22
148203,0,0,5
148204,0,1,13
148205,0,3,12
148206,0,1,5
148207,0,1,27
148208,0,0,12
148209,0,3,17
148210,0,0,15
148211,0,0,28
148212,0,1,17
148213,0,0,15
148214,0,3,23
148215,0,9,32
148216,0,1,11
148217,1,1,3
148218,0,0,5
148219,0,6,31
148220,0,0,13
148221,0,1,22
148222,1,9,24
148223,0,0,1
148224,0,11,32
148225,0,5,30
148226,0,10,32
148227,0,0,5
148228,0,0,7
148229,0,4,28
148230,0,3,11
148231,0,1,22
148232,0,0,14
148233,0,3,16
148234,0,0,4
148235,0,3,11
148236,0,0,18
148237,0,0,11
148238,0,0,6
148239,0,0,7
148240,2,10,31
148241,0,0,8
148242,1,2,31
148243,1,0,6
148244,0,4,21
148245,0,1,10
148246,0,0,1
148247,0,0,16
148248,1,0,16
148249,0,1,12
148250,0,1,9
148251,0,5,32
148252,0,4,17
148253,0,5,31
148254,0,3,32
148255,0,8,32
148256,0,6,26
148257,0,0,4
148258,0,1,28
148259,0,0,14
148260,0,0,11
148261,0,5,25
148262,0,0,1
148263,0,1,18
148264,0,0,29
148265,0,3,21
148266,0,0,4
148267,0,2,22
148268,0,1,28
148269,0,5,29
148270,0,3,13
148271,0,2,13
148272,0,10,24
148273,0,0,4
148274,0,0,5
148275,0,0,22
148276,0,1,16
148277,0,0,4
148278,0,0,6
148279,0,5,25
148280,0,2,10
148281,0,0,11
148282,0,1,24
148283,0,0,19
148284,1,0,5
148285,0,0,6
148286,0,0,7
148287,0,0,4
148288,0,0,15
148289,0,4,28
148290,0,0,12
148291,0,4,30
148292,0,1,8
148293,0,0,28
148294,0,0,21
148295,0,2,14
148296,0,7,32
148297,0,0,10
148298,0,0,8
148299,0,6,31
148300,0,0,6
148301,0,0,9
148302,0,0,4
148303,0,0,5
148304,0,1,32
148305,0,9,32
148306,0,1,8
148307,0,4,30
148308,0,2,15
148309,1,2,10
148310,0,0,7
148311,0,2,16
148312,0,1,23
148313,0,0,1
148314,0,22,31
148315,0,0,9
148316,0,1,19
148317,0,2,2
148318,0,0,14
148319,0,1,10
148320,0,0,17
148321,0,5,30
148322,1,1,28
148323,0,0,7
148324,0,0,1
148325,0,1,22
148326,0,4,32
148327,1,0,6
148328,0,1,8
148329,1,0,8
148330,0,0,17
148331,0,6,24
148332,0,1,16
148333,0,1,11
148334,1,2,24
148335,0,0,10
148336,2,30,26
148337,0,1,13
148338,0,10,32
148339,0,0,12
148340,0,9,29
148341,0,0,3
148342,0,0,12
148343,0,0,9
148344,0,2,12
148345,0,0,2
148346,0,0,31
148347,1,15,31
148348,0,0,3
148349,0,1,13
148350,0,0,3
148351,0,4,32
148352,0,2,19
148353,0,0,8
148354,0,1,9
148355,0,0,11
148356,0,9,20
148357,0,2,18
148358,0,5,24
148359,0,1,22
148360,0,1,31
148361,0,0,2
148362,0,3,15
148363,0,0,17
148364,0,0,7
148365,0,1,15
148366,0,7,27
148367,0,0,9
148368,0,0,24
148369,0,0,6
148370,0,2,26
148371,0,3,27
148372,0,0,3
148373,0,0,13
148374,0,0,4
148375,0,2,25
148376,0,6,29
148377,0,0,5
148378,0,1,29
148379,0,2,29
148380,0,0,27
148381,0,0,14
148382,0,0,5
148383,0,3,27
148384,0,1,22
148385,0,0,11
148386,0,0,10
148387,0,0,17
148388,0,0,9
148389,0,0,3
148390,0,1,9
148391,0,0,32
148392,0,0,26
148393,1,1,12
148394,1,3,32
148395,0,2,28
148396,1,0,12
148397,0,2,20
148398,1,1,21
148399,0,48,32
148400,0,5,25
148401,0,0,14
148402,0,1,17
148403,0,1,18
148404,0,6,30
148405,1,2,22
148406,0,0,4
148407,0,8,12
148408,0,1,21
148409,0,5,23
148410,0,8,30
148411,0,0,9
148412,0,1,26
148413,0,0,11
148414,0,0,24
148415,0,0,16
148416,0,0,2
148417,1,0,20
148418,0,7,29
148419,0,0,26
148420,0,4,30
148421,0,0,7
148422,0,1,22
148423,0,3,5
148424,0,0,1
148425,0,1,10
148426,0,0,32
148427,0,1,26
148428,0,0,13
148429,0,4,28
148430,0,0,3
148431,0,1,24
148432,0,1,26
148433,0,0,2
148434,0,1,19
148435,0,11,32
148436,2,14,3
148437,0,1,10
148438,0,0,8
148439,0,0,2
148440,0,0,5
148441,0,18,22
148442,0,0,1
148443,0,0,1
148444,0,1,4
148445,0,1,11
148446,1,3,30
148447,0,13,21
148448,0,22,32
148449,0,10,32
148450,0,1,9
148451,0,0,24
148452,0,3,14
148453,0,1,32
148454,0,0,2
148455,0,0,27
148456,0,0,2
148457,0,0,6
148458,0,11,32
148459,0,1,17
148460,0,0,2
148461,0,0,3
148462,0,0,7
148463,0,1,26
148464,0,0,15
148465,0,0,8
148466,0,0,6
148467,0,5,23
148468,0,0,9
148469,0,0,4
148470,0,9,32
148471,1,0,11
148472,0,0,24
148473,0,2,14
148474,0,1,25
148475,0,0,8
148476,1,0,6
148477,0,6,22
148478,0,8,32
148479,0,0,10
148480,0,9,32
148481,1,0,12
148482,0,0,2
148483,1,2,28
148484,0,0,1
148485,0,0,9
148486,0,4,22
148487,0,0,14
148488,0,3,26
148489,0,0,19
148490,0,1,14
148491,0,0,32
148492,0,0,20
148493,0,1,14
148494,0,3,31
148495,0,0,2
148496,0,4,30
148497,0,0,7
148498,0,0,2
148499,0,0,19
148500,0,3,27
148501,0,5,32
148502,0,1,9
148503,0,0,1
148504,0,0,5
148505,0,0,7
148506,0,0,3
148507,0,2,28
148508,0,1,18
148509,0,14,27
148510,0,0,3
148511,0,0,17
148512,0,0,31
148513,0,0,16
148514,0,0,4
148515,0,1,21
148516,0,0,3
148517,0,2,11
148518,0,3,28
148519,0,2,15
148520,0,5,18
148521,0,0,27
148522,0,1,17
148523,0,1,27
148524,0,0,5
148525,0,0,28
148526,0,11,32
148527,0,2,11
148528,0,3,30
148529,0,1,32
148530,0,13,32
148531,0,0,4
148532,1,0,19
148533,0,1,22
148534,0,1,9
148535,0,0,3
148536,0,0,12
148537,0,3,25
148538,1,4,31
148539,0,16,32
148540,0,0,2
148541,0,8,31
148542,0,0,25
148543,0,2,9
148544,0,0,10
148545,0,7,27
148546,0,1,16
148547,0,5,26
148548,0,8,21
148549,1,0,21
148550,0,1,5
148551,0,13,29
148552,0,8,30
148553,0,3,26
148554,0,1,10
148555,0,0,20
148556,0,0,23
148557,1,7,18
148558,0,0,7
148559,0,5,31
148560,0,1,23
148561,0,0,24
148562,1,2,7
148563,0,0,4
148564,0,1,15
148565,0,0,18
148566,0,6,32
148567,0,0,9
148568,0,0,7
148569,0,17,31
148570,1,0,1
148571,0,9,21
148572,0,0,4
148573,0,0,6
148574,0,0,9
148575,0,42,32
148576,0,0,9
148577,0,0,2
148578,0,0,10
148579,0,1,12
148580,0,2,20
148581,0,3,21
148582,0,0,24
148583,1,2,30
148584,0,0,17
148585,0,0,7
148586,0,3,21
148587,0,0,11
148588,0,2,18
148589,0,0,11
148590,1,1,15
148591,0,0,12
148592,0,1,12
148593,0,0,8
148594,0,0,12
148595,0,2,26
148596,0,1,14
148597,0,0,10
148598,0,0,14
148599,1,9,17
148600,0,0,19
148601,0,0,5
148602,0,0,8
148603,0,0,7
148604,0,0,27
148605,0,0,3
148606,0,10,32
148607,0,1,27
148608,0,2,14
148609,0,14,32
148610,0,0,7
148611,0,0,7
148612,0,6,32
148613,0,0,6
148614,0,0,4
148615,0,0,5
148616,0,4,20
148617,0,4,30
148618,0,0,14
148619,0,7,17
148620,0,2,23
148621,0,5,22
148622,0,2,17
148623,0,2,32
148624,0,1,21
148625,0,0,4
148626,0,1,23
148627,0,1,5
148628,0,2,20
148629,0,0,7
148630,0,0,7
148631,0,0,2
148632,0,0,8
148633,1,2,15
148634,0,0,3
148635,2,1,3
148636,0,0,22
148637,0,13,32
148638,0,1,25
148639,0,0,3
148640,0,0,7
148641,0,0,3
148642,0,3,21
148643,0,1,8
148644,0,0,26
148645,0,0,5
148646,0,7,30
148647,0,0,3
148648,0,1,12
148649,0,0,9
148650,0,0,2
148651,1,2,11
148652,0,3,32
148653,0,0,29
148654,0,0,7
148655,0,7,32
148656,0,0,12
148657,0,7,32
148658,0,1,28
148659,0,0,15
148660,0,19,32
148661,0,1,20
148662,0,0,4
148663,0,0,6
148664,0,1,10
148665,0,1,8
148666,0,0,3
148667,0,1,12
148668,0,3,29
148669,0,6,29
148670,0,0,5
148671,0,1,8
148672,0,3,22
148673,0,0,20
148674,0,9,32
148675,0,4,16
148676,0,2,22
148677,0,0,20
148678,0,2,28
148679,0,0,19
148680,0,0,23
148681,0,2,32
148682,1,12,32
148683,0,0,4
148684,0,2,15
148685,1,0,10
148686,0,3,30
148687,0,0,7
148688,0,0,7
148689,0,1,26
148690,0,1,32
148691,0,6,32
148692,0,0,3
148693,1,1,9
148694,0,1,10
148695,0,1,28
148696,0,0,3
148697,1,0,4
148698,0,3,21
148699,0,0,5
148700,0,0,7
148701,0,5,23
148702,0,19,32
148703,0,0,8
148704,0,3,23
148705,0,0,19
148706,0,9,28
148707,0,2,31
148708,1,0,5
148709,0,1,30
148710,0,0,1
148711,0,0,3
148712,0,1,23
148713,0,0,12
148714,1,0,18
148715,0,6,31
148716,0,0,9
148717,0,0,9
148718,0,1,19
148719,0,0,25
148720,0,0,10
148721,0,0,2
148722,0,0,2
148723,0,1,19
148724,0,0,14
148725,0,1,31
148726,0,1,8
148727,0,2,29
148728,0,0,6
148729,0,0,10
148730,0,15,26
148731,0,5,20
148732,0,0,3
148733,0,1,32
148734,0,0,10
148735,0,0,7
148736,0,0,18
148737,0,0,4
148738,0,0,9
148739,0,0,5
148740,0,10,32
148741,0,0,2
148742,0,5,23
148743,0,0,9
148744,0,0,10
148745,0,1,10
148746,0,4,27
148747,0,1,6
148748,0,2,17
148749,0,2,24
148750,0,0,4
148751,0,1,31
148752,0,0,5
148753,0,0,5
148754,0,0,9
148755,0,1,14
148756,0,5,27
148757,0,19,32
148758,0,2,31
148759,0,0,12
148760,0,1,13
148761,0,5,20
148762,0,3,25
148763,0,2,24
148764,0,15,32
148765,0,0,9
148766,0,12,32
148767,0,0,31
148768,0,0,7
148769,0,1,12
148770,0,0,10
148771,0,0,14
148772,0,4,15
148773,0,1,7
148774,0,0,20
148775,0,0,5
148776,0,1,15
148777,0,0,7
148778,0,1,9
148779,0,0,3
148780,0,0,5
148781,1,2,11
148782,0,1,4
148783,0,0,6
148784,0,0,12
148785,0,1,31
148786,0,4,32
148787,0,2,15
148788,0,0,8
148789,0,0,10
148790,0,4,30
148791,0,0,9
148792,0,1,13
148793,0,2,24
148794,0,0,4
148795,0,0,5
148796,0,4,19
148797,0,14,30
148798,0,0,7
148799,0,1,32
148800,0,0,3
148801,0,9,28
148802,0,0,17
148803,0,0,21
148804,0,0,3
148805,0,17,30
148806,0,0,11
148807,0,2,25
148808,0,0,1
148809,0,1,14
148810,0,2,32
148811,0,2,21
148812,0,2,17
148813,0,2,10
148814,0,3,22
148815,0,1,11
148816,0,3,24
148817,0,1,32
148818,0,15,31
148819,0,1,15
148820,0,0,14
148821,0,2,13
148822,0,0,17
148823,0,7,30
148824,0,2,12
148825,0,0,20
148826,0,0,8
148827,0,1,9
148828,0,0,7
148829,0,0,8
148830,0,1,23
148831,0,0,12
148832,1,2,19
148833,0,0,3
148834,1,0,12
148835,0,1,19
148836,0,0,2
148837,0,6,28
148838,0,2,26
148839,0,0,7
148840,0,23,32
148841,0,11,29
148842,0,8,26
148843,0,0,3
148844,0,3,15
148845,0,0,6
148846,1,0,21
148847,0,0,31
148848,0,6,32
148849,0,1,28
148850,0,5,29
148851,0,0,7
148852,0,1,20
148853,0,4,32
148854,0,0,3
148855,0,2,29
148856,0,2,24
148857,0,0,6
148858,0,1,20
148859,0,1,22
148860,0,2,15
148861,0,0,14
148862,0,2,25
148863,0,1,29
148864,0,0,3
148865,0,0,10
148866,0,1,28
148867,0,1,7
148868,0,2,23
148869,0,4,19
148870,0,0,28
148871,0,1,4
148872,0,0,2
148873,0,1,14
148874,0,0,2
148875,0,1,20
148876,0,3,22
148877,0,2,31
148878,0,0,1
148879,0,0,13
148880,0,4,20
148881,0,1,28
148882,0,4,29
148883,0,0,4
148884,0,0,23
148885,0,16,32
148886,0,1,32
148887,0,1,7
148888,0,1,8
148889,0,0,3
148890,0,0,16
148891,0,0,4
148892,0,0,2
148893,0,1,13
148894,0,0,6
148895,0,5,28
148896,0,0,13
148897,0,1,14
148898,0,1,18
148899,0,0,1
148900,0,0,9
148901,0,2,17
148902,0,2,11
148903,1,0,12
148904,0,2,9
148905,0,7,26
148906,0,1,7
148907,0,1,15
148908,0,10,31
148909,0,0,6
148910,0,0,14
148911,0,2,24
148912,0,4,17
148913,0,0,27
148914,0,3,23
148915,0,0,5
148916,0,5,17
148917,0,3,23
148918,0,3,21
148919,0,3,27
148920,0,1,17
148921,0,0,18
148922,0,8,25
148923,0,0,22
148924,0,6,32
148925,0,6,30
148926,0,0,15
148927,1,0,6
148928,0,0,9
148929,0,2,14
148930,1,10,26
148931,0,3,32
148932,0,0,14
148933,0,0,3
148934,0,1,17
148935,0,1,19
148936,0,1,31
148937,0,2,16
148938,0,1,9
148939,0,0,7
148940,0,4,26
148941,0,1,6
148942,0,5,15
148943,0,1,11
148944,1,0,5
148945,0,7,26
148946,0,7,23
148947,0,7,30
148948,0,0,10
148949,0,1,5
148950,0,3,26
148951,0,7,31
148952,0,3,28
148953,0,0,12
148954,0,1,10
148955,0,2,15
148956,0,0,27
148957,0,2,28
148958,0,3,14
148959,0,10,32
148960,0,6,32
148961,0,3,25
148962,0,2,31
148963,0,1,7
148964,0,3,32
148965,0,0,5
148966,0,10,29
148967,0,6,32
148968,0,17,32
148969,0,1,15
148970,0,5,29
148971,0,6,32
148972,0,43,32
148973,0,3,24
148974,1,3,24
148975,0,3,27
148976,0,0,21
148977,0,1,12
148978,0,2,14
148979,0,0,9
148980,0,0,2
148981,0,0,8
148982,0,3,23
148983,0,2,26
148984,0,0,5
148985,0,24,32
148986,0,0,21
148987,0,0,9
148988,0,10,32
148989,0,0,16
148990,0,2,22
148991,0,26,32
148992,0,0,17
148993,0,4,20
148994,0,4,18
148995,0,2,19
148996,0,0,16
148997,0,1,25
148998,0,0,9
148999,0,3,23
149000,0,5,30
149001,0,0,6
149002,0,2,28
149003,0,5,32
149004,0,2,17
149005,0,3,31
149006,0,1,23
149007,0,0,17
149008,0,0,18
149009,0,0,16
149010,0,0,20
149011,0,2,17
149012,0,1,22
149013,0,0,7
149014,0,4,28
149015,0,13,30
149016,0,23,32
149017,0,16,28
149018,0,1,24
149019,0,0,8
149020,0,0,25
149021,0,6,12
149022,0,0,3
149023,0,2,19
149024,0,2,15
149025,0,0,24
149026,0,1,18
149027,0,0,6
149028,0,4,16
149029,1,0,4
149030,0,0,7
149031,0,5,29
149032,0,0,13
149033,0,0,20
149034,0,13,32
149035,0,4,32
149036,0,1,18
149037,0,0,5
149038,0,4,31
149039,0,2,22
149040,0,2,28
149041,0,0,13
149042,0,3,14
149043,0,0,10
149044,0,2,23
149045,0,1,12
149046,0,1,13
149047,0,3,14
149048,0,4,24
149049,0,2,23
149050,0,0,8
149051,0,0,23
149052,0,6,32
149053,1,0,31
149054,0,3,25
149055,0,0,19
149056,0,0,4
149057,0,0,4
149058,0,1,16
149059,0,2,25
149060,0,0,1
149061,0,0,4
149062,0,2,22
149063,0,0,24
149064,0,1,4
149065,0,18,31
149066,0,0,6
149067,0,6,22
149068,0,0,5
149069,0,0,4
149070,0,0,4
149071,0,0,4
149072,0,0,11
149073,0,3,30
149074,0,0,15
149075,0,0,10
149076,0,5,24
149077,0,0,6
149078,0,13,32
149079,0,0,2
149080,0,4,29
149081,0,0,21
149082,0,0,2
149083,0,6,22
149084,0,4,32
149085,0,1,16
149086,0,0,1
149087,0,6,20
149088,0,6,22
149089,0,0,22
149090,0,0,32
149091,0,2,23
149092,0,3,21
149093,0,1,18
149094,0,1,31
149095,0,1,9
149096,0,0,16
149097,0,0,1
149098,0,5,29
149099,0,0,6
149100,0,3,9
149101,0,3,7
149102,0,1,13
149103,0,0,3
149104,0,0,6
149105,1,6,20
149106,0,7,26
149107,0,0,20
149108,0,0,25
149109,0,0,4
149110,0,0,12
149111,0,3,26
149112,0,0,5
149113,0,0,25
149114,0,1,8
149115,0,0,17
149116,1,0,20
149117,0,9,30
149118,0,1,19
149119,0,5,24
149120,0,3,29
149121,0,19,32
149122,0,0,3
149123,1,0,4
149124,0,0,5
149125,0,1,14
149126,0,1,12
149127,0,1,7
149128,0,0,17
149129,0,0,3
149130,0,1,2
149131,0,0,6
149132,0,4,23
149133,0,2,17
149134,0,31,32
149135,0,0,1
149136,0,0,12
149137,0,0,5
149138,0,2,17
149139,0,0,1
149140,0,1,32
149141,0,2,30
149142,0,0,6
149143,0,0,15
149144,0,3,18
149145,0,1,10
149146,0,1,28
149147,0,4,19
149148,0,0,10
149149,0,0,9
149150,0,2,26
149151,0,5,32
149152,0,5,28
149153,0,2,25
149154,0,2,7
149155,0,4,20
149156,0,0,4
149157,0,34,31
149158,2,10,21
149159,0,8,20
149160,0,0,10
149161,0,1,32
149162,0,4,26
149163,0,0,7
149164,0,0,2
149165,0,1,12
149166,0,4,16
149167,0,0,17
149168,0,0,15
149169,0,0,5
149170,0,0,9
149171,0,0,21
149172,0,0,8
149173,0,1,21
149174,0,8,32
149175,0,0,2
149176,0,1,18
149177,0,4,28
149178,0,0,5
149179,0,2,17
149180,0,4,23
149181,0,3,31
149182,0,0,32
149183,0,3,27
149184,0,1,16
149185,0,1,8
149186,0,1,24
149187,0,24,31
149188,0,1,14
149189,0,0,2
149190,0,1,14
149191,1,1,17
149192,0,0,4
149193,0,2,26
149194,0,0,10
149195,0,0,4
149196,0,5,27
149197,0,3,16
149198,0,0,5
149199,0,0,11
149200,0,5,21
149201,0,0,8
149202,0,7,24
149203,0,1,32
149204,0,0,19
149205,0,2,27
149206,0,0,4
149207,0,0,14
149208,0,4,28
149209,0,3,21
149210,0,9,29
149211,1,2,28
149212,0,2,29
149213,0,0,2
149214,0,7,31
149215,0,3,22
149216,0,2,26
149217,0,1,9
149218,0,0,5
149219,0,4,29
149220,0,0,2
149221,0,1,22
149222,0,0,2
149223,0,1,28
149224,0,1,17
149225,0,0,21
149226,0,7,31
149227,0,0,2
149228,0,2,19
149229,0,4,32
149230,0,0,1
149231,0,0,19
149232,0,6,22
149233,0,0,4
149234,0,0,1
149235,0,2,19
149236,0,2,22
149237,1,0,1
149238,0,1,15
149239,0,0,11
149240,0,2,21
149241,0,0,19
149242,0,0,3
149243,0,2,29
149244,0,7,31
149245,0,0,4
149246,1,9,27
149247,1,2,14
149248,0,5,30
149249,0,7,26
149250,0,0,9
149251,0,2,8
149252,0,4,17
149253,2,9,11
149254,0,2,31
149255,0,0,8
149256,0,8,32
149257,0,0,2
149258,0,6,23
149259,0,0,1
149260,0,4,23
149261,0,3,11
149262,0,2,27
149263,0,0,13
149264,0,0,7
149265,0,0,11
149266,0,0,9
149267,0,3,32
149268,0,6,27
149269,0,3,27
149270,0,5,30
149271,0,23,32
149272,0,15,32
149273,0,1,16
149274,0,2,26
149275,0,3,19
149276,0,0,15
149277,0,3,17
149278,0,2,15
149279,0,5,30
149280,0,0,5
149281,0,7,32
149282,0,1,8
149283,0,2,14
149284,0,11,26
149285,0,1,16
149286,0,2,18
149287,0,1,32
149288,0,0,3
149289,0,5,31
149290,0,0,11
149291,0,0,4
149292,0,5,30
149293,0,3,29
149294,0,0,9
149295,0,9,32
149296,0,0,11
149297,0,2,9
149298,0,0,8
149299,0,8,32
149300,0,2,19
149301,0,1,27
149302,0,3,25
